time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
3200,UAV_05,RELAY,UAV,-1337904.8,5365343.7,3168998.2,10.0.0.6,84.9,99.7
3200,UAV_06,RELAY,UAV,-1336834.4,5363576.0,3172417.6,10.0.0.7,257.8,99.7
3200,UAV_07,RELAY,UAV,-1336907.6,5363442.6,3172611.1,10.0.0.8,261.8,99.7
3300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3300,UAV_01,RELAY,UAV,-1337494.0,5364481.4,3170619.5,10.0.0.2,170.0,99.7
3300,UAV_02,RELAY,UAV,-1336746.1,5364343.0,3171165.5,10.0.0.3,221.0,99.7
3300,UAV_03,RELAY,UAV,-1338621.0,5363905.2,3171115.6,10.0.0.4,334.9,99.7
3300,UAV_04,RELAY,UAV,-1335924.7,5364866.8,3170629.5,10.0.0.5,180.2,99.7
3300,UAV_05,RELAY,UAV,-1337906.2,5365343.3,3168998.3,10.0.0.6,84.9,99.7
3300,UAV_06,RELAY,UAV,-1336833.0,5363576.5,3172417.3,10.0.0.7,257.8,99.7
3300,UAV_07,RELAY,UAV,-1336906.2,5363443.0,3172610.9,10.0.0.8,261.8,99.7
3400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3400,UAV_01,RELAY,UAV,-1337494.5,5364482.1,3170618.2,10.0.0.2,165.6,99.7
3400,UAV_02,RELAY,UAV,-1336745.3,5364343.8,3171164.5,10.0.0.3,221.0,99.7
3400,UAV_03,RELAY,UAV,-1338620.2,5363904.7,3171116.8,10.0.0.4,334.9,99.7
3400,UAV_04,RELAY,UAV,-1335924.9,5364867.5,3170628.2,10.0.0.5,180.2,99.7
3400,UAV_05,RELAY,UAV,-1337907.6,5365342.9,3168998.4,10.0.0.6,84.9,99.7
3400,UAV_06,RELAY,UAV,-1336831.6,5363577.0,3172417.1,10.0.0.7,257.8,99.7
3400,UAV_07,RELAY,UAV,-1336904.8,5363443.5,3172610.7,10.0.0.8,261.8,99.7
3500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3500,UAV_01,RELAY,UAV,-1337495.1,5364482.7,3170617.0,10.0.0.2,162.6,99.7
3500,UAV_02,RELAY,UAV,-1336744.5,5364344.6,3171163.6,10.0.0.3,221.0,99.7
3500,UAV_03,RELAY,UAV,-1338619.5,5363904.2,3171118.0,10.0.0.4,334.9,99.7
3500,UAV_04,RELAY,UAV,-1335925.1,5364868.2,3170626.9,10.0.0.5,180.2,99.7
3500,UAV_05,RELAY,UAV,-1337909.1,5365342.5,3168998.5,10.0.0.6,84.9,99.7
3500,UAV_06,RELAY,UAV,-1336830.3,5363577.5,3172416.8,10.0.0.7,257.8,99.7
3500,UAV_07,RELAY,UAV,-1336903.4,5363444.0,3172610.6,10.0.0.8,261.8,99.7
3600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3600,UAV_01,RELAY,UAV,-1337495.7,5364483.2,3170615.8,10.0.0.2,158.2,99.6
3600,UAV_02,RELAY,UAV,-1336743.7,5364345.4,3171162.6,10.0.0.3,221.0,99.6
3600,UAV_03,RELAY,UAV,-1338618.7,5363903.7,3171119.2,10.0.0.4,334.9,99.6
3600,UAV_04,RELAY,UAV,-1335925.3,5364868.9,3170625.6,10.0.0.5,180.2,99.6
3600,UAV_05,RELAY,UAV,-1337910.5,5365342.0,3168998.6,10.0.0.6,84.9,99.6
3600,UAV_06,RELAY,UAV,-1336828.9,5363578.0,3172416.5,10.0.0.7,257.8,99.6
3600,UAV_07,RELAY,UAV,-1336901.9,5363444.4,3172610.4,10.0.0.8,261.8,99.6
3700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3700,UAV_01,RELAY,UAV,-1337496.5,5364483.7,3170614.6,10.0.0.2,155.3,99.6
3700,UAV_02,RELAY,UAV,-1336742.9,5364346.1,3171161.6,10.0.0.3,221.0,99.6
3700,UAV_03,RELAY,UAV,-1338617.9,5363903.2,3171120.3,10.0.0.4,334.9,99.6
3700,UAV_04,RELAY,UAV,-1335925.5,5364869.7,3170624.3,10.0.0.5,180.2,99.6
3700,UAV_05,RELAY,UAV,-1337911.9,5365341.6,3168998.7,10.0.0.6,84.9,99.6
3700,UAV_06,RELAY,UAV,-1336827.5,5363578.5,3172416.2,10.0.0.7,257.8,99.6
3700,UAV_07,RELAY,UAV,-1336900.5,5363444.9,3172610.2,10.0.0.8,261.8,99.6
3800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3800,UAV_01,RELAY,UAV,-1337497.3,5364484.2,3170613.4,10.0.0.2,150.9,99.6
3800,UAV_02,RELAY,UAV,-1336742.1,5364346.9,3171160.6,10.0.0.3,221.0,99.6
3800,UAV_03,RELAY,UAV,-1338617.1,5363902.7,3171121.5,10.0.0.4,334.9,99.6
3800,UAV_04,RELAY,UAV,-1335925.6,5364870.4,3170623.0,10.0.0.5,180.2,99.6
3800,UAV_05,RELAY,UAV,-1337913.4,5365341.2,3168998.9,10.0.0.6,84.9,99.6
3800,UAV_06,RELAY,UAV,-1336826.1,5363579.0,3172416.0,10.0.0.7,257.8,99.6
3800,UAV_07,RELAY,UAV,-1336899.1,5363445.4,3172610.0,10.0.0.8,261.8,99.6
3900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3900,UAV_01,RELAY,UAV,-1337498.2,5364484.7,3170612.3,10.0.0.2,148.0,99.6
3900,UAV_02,RELAY,UAV,-1336741.2,5364347.7,3171159.6,10.0.0.3,221.0,99.6
3900,UAV_03,RELAY,UAV,-1338616.3,5363902.2,3171122.7,10.0.0.4,334.9,99.6
3900,UAV_04,RELAY,UAV,-1335925.8,5364871.1,3170621.7,10.0.0.5,180.2,99.6
3900,UAV_05,RELAY,UAV,-1337914.8,5365340.8,3168999.0,10.0.0.6,84.9,99.6
3900,UAV_06,RELAY,UAV,-1336824.7,5363579.5,3172415.7,10.0.0.7,257.8,99.6
3900,UAV_07,RELAY,UAV,-1336897.7,5363445.8,3172609.8,10.0.0.8,261.8,99.6
4000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4000,UAV_01,RELAY,UAV,-1337499.2,5364485.1,3170611.2,10.0.0.2,143.6,99.6
4000,UAV_02,RELAY,UAV,-1336740.4,5364348.5,3171158.7,10.0.0.3,221.0,99.6
4000,UAV_03,RELAY,UAV,-1338615.6,5363901.7,3171123.9,10.0.0.4,334.9,99.6
4000,UAV_04,RELAY,UAV,-1335926.0,5364871.9,3170620.4,10.0.0.5,180.2,99.6
4000,UAV_05,RELAY,UAV,-1337916.2,5365340.3,3168999.1,10.0.0.6,84.9,99.6
4000,UAV_06,RELAY,UAV,-1336823.3,5363580.0,3172415.4,10.0.0.7,257.8,99.6
4000,UAV_07,RELAY,UAV,-1336896.3,5363446.3,3172609.6,10.0.0.8,261.8,99.6
4100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4100,UAV_01,RELAY,UAV,-1337500.2,5364485.4,3170610.2,10.0.0.2,140.7,99.6
4100,UAV_02,RELAY,UAV,-1336739.6,5364349.3,3171157.7,10.0.0.3,221.0,99.6
4100,UAV_03,RELAY,UAV,-1338614.8,5363901.2,3171125.0,10.0.0.4,334.9,99.6
4100,UAV_04,RELAY,UAV,-1335926.2,5364872.6,3170619.1,10.0.0.5,180.2,99.6
4100,UAV_05,RELAY,UAV,-1337917.7,5365339.9,3168999.2,10.0.0.6,84.9,99.6
4100,UAV_06,RELAY,UAV,-1336822.0,5363580.5,3172415.1,10.0.0.7,257.8,99.6
4100,UAV_07,RELAY,UAV,-1336894.9,5363446.7,3172609.4,10.0.0.8,261.8,99.6
4200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4200,UAV_01,RELAY,UAV,-1337501.3,5364485.7,3170609.2,10.0.0.2,137.8,99.6
4200,UAV_02,RELAY,UAV,-1336738.8,5364350.1,3171156.7,10.0.0.3,221.0,99.6
4200,UAV_03,RELAY,UAV,-1338614.0,5363900.7,3171126.2,10.0.0.4,334.9,99.6
4200,UAV_04,RELAY,UAV,-1335926.3,5364873.3,3170617.8,10.0.0.5,180.2,99.6
4200,UAV_05,RELAY,UAV,-1337919.1,5365339.5,3168999.3,10.0.0.6,84.9,99.6
4200,UAV_06,RELAY,UAV,-1336820.6,5363581.0,3172414.9,10.0.0.7,257.8,99.6
4200,UAV_07,RELAY,UAV,-1336893.5,5363447.2,3172609.3,10.0.0.8,261.8,99.6
4300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4300,UAV_01,RELAY,UAV,-1337502.4,5364486.0,3170608.3,10.0.0.2,134.9,99.6
4300,UAV_02,RELAY,UAV,-1336738.0,5364350.9,3171155.7,10.0.0.3,221.0,99.6
4300,UAV_03,RELAY,UAV,-1338613.2,5363900.2,3171127.4,10.0.0.4,334.9,99.6
4300,UAV_04,RELAY,UAV,-1335926.5,5364874.0,3170616.5,10.0.0.5,180.2,99.6
4300,UAV_05,RELAY,UAV,-1337920.5,5365339.1,3168999.4,10.0.0.6,84.9,99.6
4300,UAV_06,RELAY,UAV,-1336819.2,5363581.6,3172414.6,10.0.0.7,257.8,99.6
4300,UAV_07,RELAY,UAV,-1336892.0,5363447.7,3172609.1,10.0.0.8,261.8,99.6
4400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4400,UAV_01,RELAY,UAV,-1337503.6,5364486.2,3170607.4,10.0.0.2,130.6,99.6
4400,UAV_02,RELAY,UAV,-1336737.1,5364351.7,3171154.7,10.0.0.3,221.0,99.6
4400,UAV_03,RELAY,UAV,-1338612.4,5363899.7,3171128.6,10.0.0.4,334.9,99.6
4400,UAV_04,RELAY,UAV,-1335926.7,5364874.8,3170615.2,10.0.0.5,180.2,99.6
4400,UAV_05,RELAY,UAV,-1337922.0,5365338.6,3168999.6,10.0.0.6,84.9,99.6
4400,UAV_06,RELAY,UAV,-1336817.8,5363582.1,3172414.3,10.0.0.7,257.8,99.6
4400,UAV_07,RELAY,UAV,-1336890.6,5363448.1,3172608.9,10.0.0.8,261.8,99.6
4500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4500,UAV_01,RELAY,UAV,-1337504.8,5364486.4,3170606.6,10.0.0.2,127.7,99.5
4500,UAV_02,RELAY,UAV,-1336736.3,5364352.4,3171153.8,10.0.0.3,219.6,99.5
4500,UAV_03,RELAY,UAV,-1338611.6,5363899.2,3171129.7,10.0.0.4,334.9,99.5
4500,UAV_04,RELAY,UAV,-1335926.9,5364875.5,3170613.9,10.0.0.5,180.2,99.5
4500,UAV_05,RELAY,UAV,-1337923.4,5365338.2,3168999.7,10.0.0.6,84.9,99.5
4500,UAV_06,RELAY,UAV,-1336816.4,5363582.6,3172414.0,10.0.0.7,257.8,99.5
4500,UAV_07,RELAY,UAV,-1336889.2,5363448.6,3172608.7,10.0.0.8,261.8,99.5
4600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4600,UAV_01,RELAY,UAV,-1337506.1,5364486.6,3170605.8,10.0.0.2,124.8,99.5
4600,UAV_02,RELAY,UAV,-1336735.5,5364353.2,3171152.8,10.0.0.3,219.6,99.5
4600,UAV_03,RELAY,UAV,-1338610.9,5363898.7,3171130.9,10.0.0.4,334.9,99.5
4600,UAV_04,RELAY,UAV,-1335927.0,5364876.2,3170612.6,10.0.0.5,180.2,99.5
4600,UAV_05,RELAY,UAV,-1337924.8,5365337.8,3168999.8,10.0.0.6,84.9,99.5
4600,UAV_06,RELAY,UAV,-1336815.0,5363583.1,3172413.8,10.0.0.7,257.8,99.5
4600,UAV_07,RELAY,UAV,-1336887.8,5363449.1,3172608.5,10.0.0.8,261.8,99.5
4700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4700,UAV_01,RELAY,UAV,-1337507.4,5364486.7,3170605.1,10.0.0.2,121.9,99.5
4700,UAV_02,RELAY,UAV,-1336734.8,5364354.0,3171151.8,10.0.0.3,219.6,99.5
4700,UAV_03,RELAY,UAV,-1338610.1,5363898.2,3171132.1,10.0.0.4,334.9,99.5
4700,UAV_04,RELAY,UAV,-1335927.2,5364877.0,3170611.3,10.0.0.5,180.2,99.5
4700,UAV_05,RELAY,UAV,-1337926.3,5365337.4,3168999.9,10.0.0.6,84.9,99.5
4700,UAV_06,RELAY,UAV,-1336813.7,5363583.6,3172413.5,10.0.0.7,257.8,99.5
4700,UAV_07,RELAY,UAV,-1336886.4,5363449.5,3172608.3,10.0.0.8,261.8,99.5
4800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4800,UAV_01,RELAY,UAV,-1337508.8,5364486.7,3170604.4,10.0.0.2,119.0,99.5
4800,UAV_02,RELAY,UAV,-1336734.0,5364354.8,3171150.8,10.0.0.3,219.6,99.5
4800,UAV_03,RELAY,UAV,-1338609.3,5363897.6,3171133.3,10.0.0.4,334.9,99.5
4800,UAV_04,RELAY,UAV,-1335927.4,5364877.7,3170610.0,10.0.0.5,180.2,99.5
4800,UAV_05,RELAY,UAV,-1337927.7,5365336.9,3169000.0,10.0.0.6,84.9,99.5
4800,UAV_06,RELAY,UAV,-1336812.3,5363584.1,3172413.2,10.0.0.7,257.8,99.5
4800,UAV_07,RELAY,UAV,-1336885.0,5363450.0,3172608.1,10.0.0.8,261.8,99.5
4900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4900,UAV_01,RELAY,UAV,-1337510.2,5364486.7,3170603.8,10.0.0.2,114.7,99.5
4900,UAV_02,RELAY,UAV,-1336733.2,5364355.6,3171149.8,10.0.0.3,219.6,99.5
4900,UAV_03,RELAY,UAV,-1338608.5,5363897.1,3171134.4,10.0.0.4,334.9,99.5
4900,UAV_04,RELAY,UAV,-1335927.6,5364878.4,3170608.7,10.0.0.5,178.8,99.5
4900,UAV_05,RELAY,UAV,-1337929.1,5365336.5,3169000.1,10.0.0.6,84.9,99.5
4900,UAV_06,RELAY,UAV,-1336810.9,5363584.6,3172412.9,10.0.0.7,257.8,99.5
4900,UAV_07,RELAY,UAV,-1336883.6,5363450.4,3172608.0,10.0.0.8,261.8,99.5
5000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5000,UAV_01,RELAY,UAV,-1337511.6,5364486.7,3170603.3,10.0.0.2,111.8,99.5
5000,UAV_02,RELAY,UAV,-1336732.4,5364356.4,3171148.8,10.0.0.3,219.6,99.5
5000,UAV_03,RELAY,UAV,-1338607.7,5363896.6,3171135.6,10.0.0.4,334.9,99.5
5000,UAV_04,RELAY,UAV,-1335927.8,5364879.1,3170607.4,10.0.0.5,178.8,99.5
5000,UAV_05,RELAY,UAV,-1337930.6,5365336.1,3169000.2,10.0.0.6,84.9,99.5
5000,UAV_06,RELAY,UAV,-1336809.5,5363585.1,3172412.7,10.0.0.7,257.8,99.5
5000,UAV_07,RELAY,UAV,-1336882.1,5363450.9,3172607.7,10.0.0.8,260.4,99.5
5100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5100,UAV_01,RELAY,UAV,-1337513.0,5364486.6,3170602.9,10.0.0.2,108.9,99.5
5100,UAV_02,RELAY,UAV,-1336731.6,5364357.2,3171147.8,10.0.0.3,219.6,99.5
5100,UAV_03,RELAY,UAV,-1338607.0,5363896.1,3171136.8,10.0.0.4,334.9,99.5
5100,UAV_04,RELAY,UAV,-1335928.0,5364879.8,3170606.1,10.0.0.5,178.8,99.5
5100,UAV_05,RELAY,UAV,-1337932.0,5365335.6,3169000.4,10.0.0.6,83.5,99.5
5100,UAV_06,RELAY,UAV,-1336808.1,5363585.6,3172412.4,10.0.0.7,257.8,99.5
5100,UAV_07,RELAY,UAV,-1336880.7,5363451.4,3172607.5,10.0.0.8,260.4,99.5
5200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5200,UAV_01,RELAY,UAV,-1337514.4,5364486.5,3170602.5,10.0.0.2,106.1,99.5
5200,UAV_02,RELAY,UAV,-1336730.8,5364358.0,3171146.8,10.0.0.3,219.6,99.5
5200,UAV_03,RELAY,UAV,-1338606.1,5363895.6,3171138.0,10.0.0.4,333.5,99.5
5200,UAV_04,RELAY,UAV,-1335928.2,5364880.6,3170604.8,10.0.0.5,178.8,99.5
5200,UAV_05,RELAY,UAV,-1337933.4,5365335.2,3169000.5,10.0.0.6,83.5,99.5
5200,UAV_06,RELAY,UAV,-1336806.7,5363586.1,3172412.1,10.0.0.7,257.8,99.5
5200,UAV_07,RELAY,UAV,-1336879.3,5363451.9,3172607.3,10.0.0.8,260.4,99.5
5300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5300,UAV_01,RELAY,UAV,-1337515.9,5364486.3,3170602.1,10.0.0.2,103.2,99.5
5300,UAV_02,RELAY,UAV,-1336730.0,5364358.8,3171145.8,10.0.0.3,219.6,99.5
5300,UAV_03,RELAY,UAV,-1338605.3,5363895.2,3171139.1,10.0.0.4,333.5,99.5
5300,UAV_04,RELAY,UAV,-1335928.5,5364881.3,3170603.5,10.0.0.5,178.8,99.5
5300,UAV_05,RELAY,UAV,-1337934.9,5365334.8,3169000.7,10.0.0.6,83.5,99.5
5300,UAV_06,RELAY,UAV,-1336805.3,5363586.6,3172411.8,10.0.0.7,257.8,99.5
5300,UAV_07,RELAY,UAV,-1336877.9,5363452.4,3172607.1,10.0.0.8,260.4,99.5
5400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5400,UAV_01,RELAY,UAV,-1337517.4,5364486.1,3170601.9,10.0.0.2,100.3,99.5
5400,UAV_02,RELAY,UAV,-1336729.2,5364359.6,3171144.8,10.0.0.3,219.6,99.5
5400,UAV_03,RELAY,UAV,-1338604.5,5363894.7,3171140.3,10.0.0.4,333.5,99.5
5400,UAV_04,RELAY,UAV,-1335928.7,5364882.0,3170602.2,10.0.0.5,178.8,99.5
5400,UAV_05,RELAY,UAV,-1337936.3,5365334.3,3169000.8,10.0.0.6,83.5,99.5
5400,UAV_06,RELAY,UAV,-1336804.0,5363587.2,3172411.6,10.0.0.7,257.8,99.5
5400,UAV_07,RELAY,UAV,-1336876.5,5363452.8,3172606.9,10.0.0.8,260.4,99.5
5500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5500,UAV_01,RELAY,UAV,-1337518.8,5364485.9,3170601.7,10.0.0.2,97.5,99.5
5500,UAV_02,RELAY,UAV,-1336728.4,5364360.4,3171143.8,10.0.0.3,219.6,99.5
5500,UAV_03,RELAY,UAV,-1338603.7,5363894.2,3171141.5,10.0.0.4,333.5,99.5
5500,UAV_04,RELAY,UAV,-1335928.9,5364882.7,3170600.9,10.0.0.5,178.8,99.5
5500,UAV_05,RELAY,UAV,-1337937.7,5365333.9,3169001.0,10.0.0.6,83.5,99.5
5500,UAV_06,RELAY,UAV,-1336802.6,5363587.7,3172411.3,10.0.0.7,257.8,99.5
5500,UAV_07,RELAY,UAV,-1336875.1,5363453.3,3172606.7,10.0.0.8,260.4,99.5
5600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5600,UAV_01,RELAY,UAV,-1337520.3,5364485.6,3170601.5,10.0.0.2,94.6,99.4
5600,UAV_02,RELAY,UAV,-1336727.7,5364361.2,3171142.8,10.0.0.3,219.6,99.4
5600,UAV_03,RELAY,UAV,-1338602.9,5363893.7,3171142.6,10.0.0.4,333.5,99.4
5600,UAV_04,RELAY,UAV,-1335929.1,5364883.4,3170599.6,10.0.0.5,178.8,99.4
5600,UAV_05,RELAY,UAV,-1337939.1,5365333.4,3169001.1,10.0.0.6,83.5,99.4
5600,UAV_06,RELAY,UAV,-1336801.2,5363588.2,3172411.0,10.0.0.7,257.8,99.4
5600,UAV_07,RELAY,UAV,-1336873.7,5363453.8,3172606.5,10.0.0.8,260.4,99.4
5700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5700,UAV_01,RELAY,UAV,-1337521.8,5364485.3,3170601.4,10.0.0.2,91.7,99.4
5700,UAV_02,RELAY,UAV,-1336726.9,5364361.9,3171141.8,10.0.0.3,219.6,99.4
5700,UAV_03,RELAY,UAV,-1338602.1,5363893.2,3171143.8,10.0.0.4,333.5,99.4
5700,UAV_04,RELAY,UAV,-1335929.3,5364884.2,3170598.3,10.0.0.5,178.8,99.4
5700,UAV_05,RELAY,UAV,-1337940.6,5365333.0,3169001.2,10.0.0.6,83.5,99.4
5700,UAV_06,RELAY,UAV,-1336799.8,5363588.7,3172410.7,10.0.0.7,257.8,99.4
5700,UAV_07,RELAY,UAV,-1336872.3,5363454.3,3172606.2,10.0.0.8,260.4,99.4
5800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5800,UAV_01,RELAY,UAV,-1337523.2,5364484.9,3170601.4,10.0.0.2,88.9,99.4
5800,UAV_02,RELAY,UAV,-1336726.1,5364362.7,3171140.8,10.0.0.3,219.6,99.4
5800,UAV_03,RELAY,UAV,-1338601.3,5363892.7,3171144.9,10.0.0.4,333.5,99.4
5800,UAV_04,RELAY,UAV,-1335929.5,5364884.9,3170597.0,10.0.0.5,178.8,99.4
5800,UAV_05,RELAY,UAV,-1337942.0,5365332.5,3169001.4,10.0.0.6,83.5,99.4
5800,UAV_06,RELAY,UAV,-1336798.4,5363589.2,3172410.4,10.0.0.7,256.4,99.4
5800,UAV_07,RELAY,UAV,-1336870.9,5363454.8,3172606.0,10.0.0.8,260.4,99.4
5900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5900,UAV_01,RELAY,UAV,-1337524.7,5364484.5,3170601.5,10.0.0.2,86.0,99.4
5900,UAV_02,RELAY,UAV,-1336725.3,5364363.5,3171139.8,10.0.0.3,219.6,99.4
5900,UAV_03,RELAY,UAV,-1338600.5,5363892.2,3171146.1,10.0.0.4,333.5,99.4
5900,UAV_04,RELAY,UAV,-1335929.7,5364885.6,3170595.7,10.0.0.5,178.8,99.4
5900,UAV_05,RELAY,UAV,-1337943.4,5365332.1,3169001.5,10.0.0.6,83.5,99.4
5900,UAV_06,RELAY,UAV,-1336797.1,5363589.7,3172410.1,10.0.0.7,256.4,99.4
5900,UAV_07,RELAY,UAV,-1336869.5,5363455.2,3172605.8,10.0.0.8,260.4,99.4
6000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6000,UAV_01,RELAY,UAV,-1337526.1,5364484.1,3170601.6,10.0.0.2,83.2,99.4
6000,UAV_02,RELAY,UAV,-1336724.5,5364364.3,3171138.7,10.0.0.3,219.6,99.4
6000,UAV_03,RELAY,UAV,-1338599.7,5363891.7,3171147.3,10.0.0.4,333.5,99.4
6000,UAV_04,RELAY,UAV,-1335929.9,5364886.3,3170594.4,10.0.0.5,178.8,99.4
6000,UAV_05,RELAY,UAV,-1337944.8,5365331.7,3169001.7,10.0.0.6,83.5,99.4
6000,UAV_06,RELAY,UAV,-1336795.7,5363590.2,3172409.8,10.0.0.7,256.4,99.4
6000,UAV_07,RELAY,UAV,-1336868.1,5363455.7,3172605.6,10.0.0.8,260.4,99.4
6100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6100,UAV_01,RELAY,UAV,-1337527.5,5364483.6,3170601.7,10.0.0.2,81.7,99.4
6100,UAV_02,RELAY,UAV,-1336723.7,5364365.1,3171137.7,10.0.0.3,218.3,99.4
6100,UAV_03,RELAY,UAV,-1338598.8,5363891.2,3171148.4,10.0.0.4,333.5,99.4
6100,UAV_04,RELAY,UAV,-1335930.2,5364887.0,3170593.1,10.0.0.5,178.8,99.4
6100,UAV_05,RELAY,UAV,-1337946.3,5365331.2,3169001.8,10.0.0.6,83.5,99.4
6100,UAV_06,RELAY,UAV,-1336794.3,5363590.8,3172409.5,10.0.0.7,256.4,99.4
6100,UAV_07,RELAY,UAV,-1336866.7,5363456.2,3172605.4,10.0.0.8,260.4,99.4
6200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6200,UAV_01,RELAY,UAV,-1337528.9,5364483.2,3170602.0,10.0.0.2,78.9,99.4
6200,UAV_02,RELAY,UAV,-1336723.0,5364365.9,3171136.7,10.0.0.3,218.3,99.4
6200,UAV_03,RELAY,UAV,-1338598.0,5363890.7,3171149.6,10.0.0.4,333.5,99.4
6200,UAV_04,RELAY,UAV,-1335930.4,5364887.8,3170591.8,10.0.0.5,178.8,99.4
6200,UAV_05,RELAY,UAV,-1337947.7,5365330.8,3169002.0,10.0.0.6,83.5,99.4
6200,UAV_06,RELAY,UAV,-1336792.9,5363591.3,3172409.2,10.0.0.7,256.4,99.4
6200,UAV_07,RELAY,UAV,-1336865.3,5363456.7,3172605.2,10.0.0.8,260.4,99.4
6300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6300,UAV_01,RELAY,UAV,-1337530.3,5364482.6,3170602.3,10.0.0.2,76.0,99.4
6300,UAV_02,RELAY,UAV,-1336722.2,5364366.7,3171135.7,10.0.0.3,218.3,99.4
6300,UAV_03,RELAY,UAV,-1338597.2,5363890.3,3171150.8,10.0.0.4,333.5,99.4
6300,UAV_04,RELAY,UAV,-1335930.6,5364888.5,3170590.5,10.0.0.5,178.8,99.4
6300,UAV_05,RELAY,UAV,-1337949.1,5365330.3,3169002.1,10.0.0.6,83.5,99.4
6300,UAV_06,RELAY,UAV,-1336791.6,5363591.8,3172408.9,10.0.0.7,256.4,99.4
6300,UAV_07,RELAY,UAV,-1336863.9,5363457.1,3172604.9,10.0.0.8,260.4,99.4
6400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6400,UAV_01,RELAY,UAV,-1337531.6,5364482.1,3170602.6,10.0.0.2,73.2,99.4
6400,UAV_02,RELAY,UAV,-1336721.5,5364367.5,3171134.7,10.0.0.3,218.3,99.4
6400,UAV_03,RELAY,UAV,-1338596.4,5363889.8,3171151.9,10.0.0.4,333.5,99.4
6400,UAV_04,RELAY,UAV,-1335930.8,5364889.2,3170589.2,10.0.0.5,178.8,99.4
6400,UAV_05,RELAY,UAV,-1337950.5,5365329.9,3169002.3,10.0.0.6,83.5,99.4
6400,UAV_06,RELAY,UAV,-1336790.2,5363592.3,3172408.6,10.0.0.7,256.4,99.4
6400,UAV_07,RELAY,UAV,-1336862.5,5363457.6,3172604.7,10.0.0.8,260.4,99.4
6500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6500,UAV_01,RELAY,UAV,-1337533.0,5364481.5,3170603.0,10.0.0.2,70.3,99.3
6500,UAV_02,RELAY,UAV,-1336720.7,5364368.3,3171133.7,10.0.0.3,218.3,99.3
6500,UAV_03,RELAY,UAV,-1338595.6,5363889.3,3171153.1,10.0.0.4,333.5,99.3
